title,num_postings,avg_min_salary,avg_med_salary,avg_max_salary,avg_annual_salary
Resident Teacher,1,,47000.000000000000,,47000.000000000000
Veterinary Clinic Team Manager,1,,47000.000000000000,,47000.000000000000
Laboratory Technician,6,,22.5833333333333333,,46973.333333333333
Police Communications Operator,1,,46944.000000000000,,46944.000000000000
Parole Communications Operator,1,,46944.000000000000,,46944.000000000000
Order Selector,3,,22.5666666666666667,,46938.666666666667
Merchandiser - Seasonal,1,,22.5500000000000000,,46904.000000000000
Production Associate,5,,22.5120000000000000,,46824.960000000000
Supervisor,3,,34339.333333333333,,46813.333333333333
Material Handler (2nd and 3rd shift) Starting at $22.50,1,,22.5000000000000000,,46800.000000000000
Nursing Station Technician - NICU,1,,22.5000000000000000,,46800.000000000000
WAREHOUSE STAMP OPERATOR,1,,22.5000000000000000,,46800.000000000000
Expeditor (Part-Time) - Olivine at Grand Wailea Resort,1,,22.5000000000000000,,46800.000000000000
CDL B Truck Driver,1,,22.5000000000000000,,46800.000000000000
Facilities Technician II,1,,22.5000000000000000,,46800.000000000000
Retail Beer Stocker,2,,22.5000000000000000,,46800.000000000000
Nursing Station Technician - Pediatric ICU,1,,22.5000000000000000,,46800.000000000000
Health Navigator,1,,22.5000000000000000,,46800.000000000000
Construction Engineer Intern,1,,22.5000000000000000,,46800.000000000000
Packaging Machine Operator Salty D Shift (7pm-7am),1,,22.5000000000000000,,46800.000000000000
Nursing Station Technician - Pediatric CVICU,1,,22.5000000000000000,,46800.000000000000
Cook II,2,,22.5000000000000000,,46800.000000000000
Compensation and Benefits Coordinator,1,,22.5000000000000000,,46800.000000000000
Payroll Coordinator,1,,22.5000000000000000,,46800.000000000000
Asphalt QC Tech,1,,22.5000000000000000,,46800.000000000000
"Coordinator, Parts",2,,22.4850000000000000,,46768.800000000000
Processing Technician (Ocular tissue- Eye Bank),1,,22.4700000000000000,,46737.600000000000
Certified Nursing Assistant (CNA),19,,22.4578947368421053,,46712.421052631579
Emergency Medical Technician,1,,46656.000000000000,,46656.000000000000
Human Resources Administrator,3,,13349.333333333333,,46613.333333333333
"Clinical Case Manager, Enhanced Foster Care",1,,46612.000000000000,,46612.000000000000
Route Sales Representative,1,,22.4000000000000000,,46592.000000000000
Delivery Driver,5,,13306.010000000000,,46590.800000000000
Legal Assistant (Management Analyst I),4,,22.3800000000000000,,46550.400000000000
From Homeless to Housed Case Manager,1,,46500.000000000000,,46500.000000000000
Package Handler- Switcher FT,1,,22.3500000000000000,,46488.000000000000
Overnight - $22.35/hr Now Hiring Entry Level Production,1,,22.3500000000000000,,46488.000000000000
"Forklift Operator FT, $22.31 hr Loader IV",1,,22.3100000000000000,,46404.800000000000
CUA 2 Educational Liaison,1,,46350.000000000000,,46350.000000000000
Grant Specialist,1,,22.2800000000000000,,46342.400000000000
Shipper Packer,1,,22.2600000000000000,,46300.800000000000
Warehouse Associate - 2nd Shift Pick to Pallet Using EPJ,1,,22.2500000000000000,,46280.000000000000
E-Commerce Product Specialist,2,,22.2500000000000000,,46280.000000000000
Purchasing Clerk,1,,22.2500000000000000,,46280.000000000000
Assistant Store Manager,8,,13890.551250000000,,46221.600000000000
Family Support Worker in Every Child Succeeds,1,,22.2200000000000000,,46217.600000000000
R&D Applications Lab Intern,1,,22.2000000000000000,,46176.000000000000
Warehouse Associate - 2nd Shift,2,,22.2000000000000000,,46176.000000000000
"Associate, EDI Operations I",1,,22.1800000000000000,,46134.400000000000
3rd Grade Teacher – Breckenridge Franklin Elementary School (2024-2025)*Enhanced Support Stipend Eligible School - Start Time 9:40,1,,46096.470000000000,,46096.470000000000
2nd Shift Painter,1,,22.1600000000000000,,46092.800000000000
Recruiting Manager III,1,,46018.000000000000,,46018.000000000000
Production Manager,1,,46000.000000000000,,46000.000000000000
2nd Shift Flexo Slitter,1,,22.1000000000000000,,45968.000000000000
Warehouse Associate (2nd Shift),1,,22.1000000000000000,,45968.000000000000
2nd Shift Production Associates,1,,22.0900000000000000,,45947.200000000000
Entry Level Utility,1,,22.0700000000000000,,45905.600000000000
Case Sealer Helper,1,,22.0700000000000000,,45905.600000000000
"Internal Sales Associate (Charlotte, North Carolina (hybrid) or Remote)",1,,45900.000000000000,,45900.000000000000
HVAC Mechanic II,1,,45894.420000000000,,45894.420000000000
Food Safety & Quality Assurance (FSQA) Technician - 2nd Shift,1,,22.0500000000000000,,45864.000000000000
Full Time Merchandiser,1,,22.0500000000000000,,45864.000000000000
CNC Machinist - 2nd Shift,4,,22.0300000000000000,,45822.400000000000
Lead Development Representative ,1,,22.0200000000000000,,45801.600000000000
Part Time Showroom Representative,1,,22.0000000000000000,,45760.000000000000
Maintenance Runner,1,,22.0000000000000000,,45760.000000000000
Head Welder,1,,22.0000000000000000,,45760.000000000000
Precision Assembler - 2nd Shift,1,,22.0000000000000000,,45760.000000000000
Inventory Clerk - 2nd Shift,1,,22.0000000000000000,,45760.000000000000
Non-CDL Driver,1,,22.0000000000000000,,45760.000000000000
Chicago Early Learning Coordinator Bilingual Spanish 5/1-9/13/24,1,,22.0000000000000000,,45760.000000000000
Underwriting Intern,1,,22.0000000000000000,,45760.000000000000
OAK Fueling Agent,1,,22.0000000000000000,,45760.000000000000
Case Coordinator - Residential Youth Treatment Program,1,,22.0000000000000000,,45760.000000000000
CDL Truck Driver & Material Handler,1,,22.0000000000000000,,45760.000000000000
2nd Shift Ink Maker/Production Operator,1,,22.0000000000000000,,45760.000000000000
Medical Biller,1,,22.0000000000000000,,45760.000000000000
Data Center Flex Officer - Open Availability,1,,22.0000000000000000,,45760.000000000000
Maintenance Technician - Parc at 21st and Rock,1,,22.0000000000000000,,45760.000000000000
Print Specialist,1,,22.0000000000000000,,45760.000000000000
Entry Level Automotive Technician,1,,22.0000000000000000,,45760.000000000000
Jr. Processor,1,,22.0000000000000000,,45760.000000000000
Certified Peer Support Specialist CST,2,,22.0000000000000000,,45760.000000000000
Stewarding Supervisor ,1,,22.0000000000000000,,45760.000000000000
NON-CDL Driver,1,,22.0000000000000000,,45760.000000000000
"Administrative Assistant- $1,000 Retention Bonus ",1,,22.0000000000000000,,45760.000000000000
Plant Engineer I - Plant Operations,1,,22.0000000000000000,,45760.000000000000
2024 Summer Tax Associate (Temporary),1,,22.0000000000000000,,45760.000000000000
Commercial Helper I,1,,22.0000000000000000,,45760.000000000000
Production Associate/Machine Operator (hiring on 2nd and 3rd shift),1,,22.0000000000000000,,45760.000000000000
Credentialing Specialist,1,,22.0000000000000000,,45760.000000000000
Remanufacturing Tech,1,,22.0000000000000000,,45760.000000000000
Banking Operations Specialist Lead,1,,22.0000000000000000,,45760.000000000000
"Part-Time Field Service Technician – Durango, CO",1,,22.0000000000000000,,45760.000000000000
Cannabis Inventory Specialist,2,,22.0000000000000000,,45760.000000000000
Supply Chain Management/Logistics Internship,1,,22.0000000000000000,,45760.000000000000
Receptionist/Data Entry,1,,22.0000000000000000,,45760.000000000000
Nursing Station Technician - Lakes Float Pool - 12hr Shifts,1,,22.0000000000000000,,45760.000000000000
Personal Insurance CSR,1,,22.0000000000000000,,45760.000000000000
Warehouse Delivery Driver - DOT (Night Shift),1,,22.0000000000000000,,45760.000000000000
Veterinary Customer Service Receptionist,1,,22.0000000000000000,,45760.000000000000
#13644 - Data Collection Associate,1,,22.0000000000000000,,45760.000000000000
Medical Document Coding Analyst,1,,22.0000000000000000,,45760.000000000000
Security Shelter Specialist Rego Park,1,,22.0000000000000000,,45760.000000000000
"Warehouse Associate-Tracy, CA",1,,22.0000000000000000,,45760.000000000000
"Order Builder ""Loader""",1,,22.0000000000000000,,45760.000000000000
CNAs $22/hr,1,,22.0000000000000000,,45760.000000000000
Machinist - 3rd Shift,2,,22.0000000000000000,,45760.000000000000
Diesel Mechanic Helper,1,,22.0000000000000000,,45760.000000000000
Plant Associate Lead,1,,22.0000000000000000,,45760.000000000000
Insurance Verification Specialist,2,,22.0000000000000000,,45760.000000000000
Shuttle Driver DOT,1,,22.0000000000000000,,45760.000000000000
2024 Summer Intern - Investments,1,,22.0000000000000000,,45760.000000000000
"Industrial Security Officer - Overnight - West Deptford, NJ",1,,22.0000000000000000,,45760.000000000000
Certified Veterinary Technician,1,,22.0000000000000000,,45760.000000000000
Training & Quality Assurance Specialist,1,,22.0000000000000000,,45760.000000000000
Accounts Receivable,1,,22.0000000000000000,,45760.000000000000
Financial Center Operations Specialist,1,,22.0000000000000000,,45760.000000000000
Miner 5 - New Hire (East Tennessee Mines),1,,22.0000000000000000,,45760.000000000000
Merchandiser - Part Time,1,,22.0000000000000000,,45760.000000000000
Environmental Lab Tech,2,,22.0000000000000000,,45760.000000000000
Seasonal - Production Assemblers,1,,22.0000000000000000,,45760.000000000000
Overnight Security Officer ,1,,22.0000000000000000,,45760.000000000000
"Warehouse Associate-Marysville, WA",1,,22.0000000000000000,,45760.000000000000
Retention Specialist - Remote Optional,1,,22.0000000000000000,,45760.000000000000
Part-time Customer Service Representative,1,,22.0000000000000000,,45760.000000000000
Warehouse Technician - Part Time On Call,1,,22.0000000000000000,,45760.000000000000
Medical Supplies Sorting Associate,1,,22.0000000000000000,,45760.000000000000
Client Relations Specialist,1,,22.0000000000000000,,45760.000000000000
Property Maintenance | Mental Health,1,,22.0000000000000000,,45760.000000000000
Maintenance Technician ,1,,22.0000000000000000,,45760.000000000000
"Security Officer (On-Call) - Englewood, CO",1,,22.0000000000000000,,45760.000000000000
Technology Device Specialist,1,,22.0000000000000000,,45760.000000000000
Intern Operational Accounting,1,,22.0000000000000000,,45760.000000000000
Motion Design Artist/Editor,1,,22.0000000000000000,,45760.000000000000
Day Habilitation Coordinator/QIDP - Case Manager,1,,21.9800000000000000,,45718.400000000000
Library Outreach Assistant - Part Time,1,,21.9800000000000000,,45718.400000000000
Kohler Manufacturing - Molding Operators,1,,21.9500000000000000,,45656.000000000000
PM - Dock Worker / Forklift Operator (Part-Time) | $21.95/hr.,1,,21.9500000000000000,,45656.000000000000
Access Control Personnel,1,,21.9300000000000000,,45614.400000000000
"Custodian III Floater, USC Village Housekeeping",1,,21.9300000000000000,,45614.400000000000
Customer Account Partner,1,,21.9300000000000000,,45614.400000000000
Bilingual Wireless Fraud Care Specialist,1,,21.9200000000000000,,45593.600000000000
Team Lead,3,,21.9166666666666667,,45586.666666666667
Veterinary Technician (General) - Intermediate Care Ward,1,,21.9100000000000000,,45572.800000000000
Machine Operator PR05 (Revo) - 1st Shift - Waterloo KPR,1,,21.9000000000000000,,45552.000000000000
Packaging Operator,2,,21.8600000000000000,,45468.800000000000
"Public Area Attendant (Full-Time) - Grand Wailea, A Waldorf Astoria Resort",1,,21.8500000000000000,,45448.000000000000
Administrative Assistant,26,,3712.3788461538461538,,45440.307692307692
Retail Associate - Thrift Store,1,,21.8400000000000000,,45427.200000000000
FT Host - The George,1,,21.8400000000000000,,45427.200000000000
Coordinator Sample Process,1,,21.8100000000000000,,45364.800000000000
Clinician - Mental Health Behavioral Supports,1,,45240.000000000000,,45240.000000000000
Machinist,1,,21.7500000000000000,,45240.000000000000
"Welder - 2nd Shift - $4,000 sign-on bonus!",1,,21.7500000000000000,,45240.000000000000
Assembler - 1st Shift,4,,21.7500000000000000,,45240.000000000000
Lead,4,,21.7500000000000000,,45240.000000000000
Store Manager-In Training,2,,21.7500000000000000,,45240.000000000000
Cable Field Technician,1,,21.7500000000000000,,45240.000000000000
Customer Care Representative,1,,21.7400000000000000,,45219.200000000000
Deboning Production 1st Shift,1,,21.7300000000000000,,45198.400000000000
Report Writer - Analytical Chemistry Lab,1,,21.7300000000000000,,45198.400000000000
"General Laborer, Warehouse",1,,21.7100000000000000,,45156.800000000000
"Sanitation 1 - Moses Lake, WA",1,,21.6800000000000000,,45094.400000000000
STANDBY OPERATOR-LF,2,,21.6800000000000000,,45094.400000000000
Inside Sales Representative,7,,12015.898571428571,,45069.028571428571
Red Marlin Greeter (Full Time) ,1,,21.6600000000000000,,45052.800000000000
Seasonal Greeter - Red Marlin (On-Call) ,1,,21.6600000000000000,,45052.800000000000
Logistics Associate/Ground Shipping Processor,1,,21.6500000000000000,,45032.000000000000
"Materials Handler Operator (Handpack Supply - Douglas) 1st Shift Full Time - Newbern, TN 38059",1,,21.6500000000000000,,45032.000000000000
General Labor - Inventory Counter,1,,21.6500000000000000,,45032.000000000000
Shipper,1,,21.6500000000000000,,45032.000000000000
Emergency Medical Technician / EMT - Full Time,1,,21.6400000000000000,,45011.200000000000
"Development Associate, Development & Alumni Relations, Cockrell School of Engineering",1,,45000.000000000000,,45000.000000000000
Scouting Community Engagement Professional,1,,45000.000000000000,,45000.000000000000
Digital Marketing Client Account Manager,1,,45000.000000000000,,45000.000000000000
Research Specialist,2,,45000.000000000000,,45000.000000000000
Office Administrator,1,,45000.000000000000,,45000.000000000000
Associate Account Manager,1,,45000.000000000000,,45000.000000000000
Relay Resident,1,,45000.000000000000,,45000.000000000000
Legal Receptionist,1,,45000.000000000000,,45000.000000000000
Healthcare Recruiter,1,,45000.000000000000,,45000.000000000000
Support Specialist (Remote),1,,45000.000000000000,,45000.000000000000
Facility Operations Specialist - Crop Sciences,1,,45000.000000000000,,45000.000000000000
BHAKTA Spirits - Hospitality Coordinator,1,,45000.000000000000,,45000.000000000000
Technical Project Analyst,1,,45000.000000000000,,45000.000000000000
Client Relationship Specialist,1,,45000.000000000000,,45000.000000000000
Logan County OhioRISE Moderated Care Coordinator,1,,45000.000000000000,,45000.000000000000
Teaching Resident,1,,45000.000000000000,,45000.000000000000
Graduate Teaching Resident,1,,45000.000000000000,,45000.000000000000
Consultant Care Specialist,1,,45000.000000000000,,45000.000000000000
Operations Associate,3,,21.6300000000000000,,44990.400000000000
Backgrounds Legal Assistant,1,,21.6300000000000000,,44990.400000000000
Bilingual Legal Advocate,1,,21.6300000000000000,,44990.400000000000
Administrative Assistant I,1,,21.6200000000000000,,44969.600000000000
VA Benefits Advisor - MCB Camp Pendleton,1,,21.6000000000000000,,44928.000000000000
Utility Worker II - Transitional TEMP,1,,21.5900000000000000,,44907.200000000000
Warehouse Specialist,2,,21.5850000000000000,,44896.800000000000
Office Administrator - Department of Dance,1,,44850.000000000000,,44850.000000000000
Patient Care Coordinator - CritiCare,1,,21.5500000000000000,,44824.000000000000
Driver - Food Service/Vending Product Delivery,1,,21.5500000000000000,,44824.000000000000
Part time Senior Tour Guide,1,,21.5400000000000000,,44803.200000000000
Hospitality $21.53,1,,21.5300000000000000,,44782.400000000000
Licensed Insurance Service Rep - P&C,1,,21.5300000000000000,,44782.400000000000
Corrections Food Service Instructor - SCI Muncy,1,,44753.000000000000,,44753.000000000000
